,token_delta,eth_delta,UNI_delta,logIndex,timestamp,event,token_balance,eth_balance,UNI_supply
2120,-569.1297425460845,-0.8042632861521976,-20.406270605839612,127.0,2021-05-24 06:54:15,burn,4601847.765201431,6503.08168653365,175716.32637974335
2121,9857.427923525574,-13.858595721684662,0.0,186.0,2021-05-24 06:58:41,ethPurchase,4611705.193124956,6489.223090811965,175716.32637974335
2122,4202.269078016537,-5.890007030486069,0.0,203.0,2021-05-24 07:00:36,ethPurchase,4615907.462202973,6483.333083781479,175716.32637974335
2123,24862.864799275194,-34.63072355269984,0.0,9.0,2021-05-24 07:02:22,ethPurchase,4640770.327002248,6448.702360228779,175716.32637974335
2124,7272.327054459371,-10.059417343736499,0.0,28.0,2021-05-24 07:02:22,ethPurchase,4648042.654056707,6438.642942885042,175716.32637974335
2125,-964.2817390497253,1.34005656,0.0,75.0,2021-05-24 07:02:43,tokenPurchase,4647078.372317658,6439.982999445043,175716.32637974335
2126,18205.916303430327,-25.056441452132546,0.0,23.0,2021-05-24 07:05:45,ethPurchase,4665284.2886210885,6414.926557992911,175716.32637974335
2127,9836.460376352243,-13.45660804629672,0.0,245.0,2021-05-24 07:09:35,ethPurchase,4675120.748997441,6401.469949946614,175716.32637974335
2128,214.71009835304312,-0.29309919311939747,0.0,75.0,2021-05-24 07:18:05,ethPurchase,4675335.459095794,6401.176850753494,175716.32637974335
2129,14037.918311405585,-19.10498855753224,0.0,370.0,2021-05-24 07:27:34,ethPurchase,4689373.3774072,6382.071862195962,175716.32637974335
2130,13269.039149710554,-17.953868639055788,0.0,180.0,2021-05-24 07:37:39,ethPurchase,4702642.416556911,6364.117993556906,175716.32637974335
2131,11211.870640662031,-15.091708391298763,0.0,256.0,2021-05-24 07:41:37,ethPurchase,4713854.287197572,6349.026285165607,175716.32637974335
2132,18675.0676,-24.9790714815413,0.0,304.0,2021-05-24 07:48:48,ethPurchase,4732529.354797572,6324.047213684065,175716.32637974335
2133,-4472.33174519944,6.0,0.0,312.0,2021-05-24 08:33:34,tokenPurchase,4728057.023052372,6330.047213684065,175716.32637974335
2134,-85.56267238695911,-0.11455355832167449,-2.9859755102722843,141.0,2021-05-24 08:40:03,burn,4727971.460379985,6329.9326601257435,175713.34040423308
2135,2000.0,-2.668494269147736,0.0,241.0,2021-05-24 08:56:09,ethPurchase,4729971.460379985,6327.264165856595,175713.34040423308
2136,2000.0,-2.666241935270785,0.0,273.0,2021-05-24 09:15:58,ethPurchase,4731971.460379985,6324.597923921325,175713.34040423308
2137,-3950.1858485355997,5.3,0.0,99.0,2021-05-24 09:26:38,tokenPurchase,4728021.274531449,6329.897923921325,175713.34040423308
2138,-8919.469898127041,12.0,0.0,110.0,2021-05-24 09:49:29,tokenPurchase,4719101.804633322,6341.897923921325,175713.34040423308
